"Month Year","Homicide (Murder)","Other Homicide","Attempted Murder","Conspiracy to Murder","Manslaughter (excl. by driving)","Driving Causing Death","Manslaughter Unlawful Striking Causing Death","Assault","Grievous Assault","Serious Assault","Serious Assault (Other)","Common Assault'","Sexual Offences","Rape and Attempted Rape","Other Sexual Offences","Robbery","Armed Robbery","Unarmed Robbery","Other Offences Against the Person","Kidnapping & Abduction etc.","Extortion","Stalking","Life Endangering Acts","Voluntary Assisted Dying","Offences Against the Person","Unlawful Entry","Unlawful Entry With Intent - Dwelling","Unlawful Entry Without Violence - Dwelling","Unlawful Entry With Violence - Dwelling","Unlawful Entry With Intent - Shop","Unlawful Entry With Intent - Other","Arson","Other Property Damage","Unlawful Use of Motor Vehicle","Other Theft (excl. Unlawful Entry)","Stealing from Dwellings","Shop Stealing","Vehicles (steal from/enter with intent)","Other Stealing","Fraud","Fraud by Computer","Fraud by Cheque","Fraud by Credit Card","Identity Fraud","Other Fraud","Handling Stolen Goods","Possess Property Suspected Stolen","Receiving Stolen Property","Possess etc. Tainted Property","Other Handling Stolen Goods","Offences Against Property","Drug Offences","Trafficking Drugs","Possess Drugs","Produce Drugs","Sell Supply Drugs","Other Drug Offences","Prostitution Offences","Found in Places Used for Purpose of Prostitution Offences","Have Interest in Premises Used for Prostitution Offences","Knowingly Participate in Provision Prostitution Offences","Public Soliciting","Procuring Prostitution","Permit Minor to be at a Place Used for Prostitution Offences","Advertising Prostitution","Other Prostitution Offences","Liquor (excl. Drunkenness)","Gaming Racing & Betting Offences","Breach Domestic Violence Protection Order","Trespassing and Vagrancy","Weapons Act Offences","Unlawful Possess Concealable Firearm","Unlawful Possess Firearm - Other","Bomb Possess and/or use of","Possess and/or use other weapons; restricted items","Weapons Act Offences - Other","Good Order Offences","Disobey Move-on Direction","Resist Incite Hinder Obstruct Police","Fare Evasion","Public Nuisance","Stock Related Offences","Traffic and Related Offences","Dangerous Operation of a Vehicle","Drink Driving","Disqualified Driving","Interfere with Mechanism of Motor Vehicle","Miscellaneous Offences","Other Offences"
APR19,0.0982540839,0.1179049007,0.0982540839,0,0.0196508168,0,0,35.744835716,1.5720653421,16.64424181,4.9323550109,12.596173554,9.9629641056,3.4388929359,6.5240711698,4.8144501102,2.2205422957,2.5939078145,7.1725481234,0.8056834878,0.1572065342,0.9235883885,5.2860697128,0,57.91095704,69.85865364,42.209954436,40.775444811,1.4345096247,3.7533060043,23.8953932,1.8668275938,60.013594435,27.137777968,213.30961611,13.755571743,41.541826665,57.91095704,100.10126066,44.646655716,1.3362555408,0.2554606181,21.478342737,3.1834323178,18.393164503,8.9214708165,4.0873698895,0.4912704194,4.2642272405,0.0786032671,425.75459628,110.90920989,0.6877785872,49.952376246,2.5546061809,7.821025077,49.893423795,0.0589524503,0,0,0.0589524503,0,0,0,0,0,4.1856239734,0,43.64446406,9.0590265339,10.827600044,0.176857351,1.0414932891,0.0589524503,3.2423847681,6.3079121852,82.435176377,1.493462075,38.751410683,6.8974366885,35.29286693,0,67.932873596,3.6747027372,47.161960263,17.076559779,0.0196508168,4.6375927592,333.69051968
MAY19,0.0196508168,0.1375557174,0.0982540839,0,0,0.0393016336,0,35.8430898,1.1986998234,17.194464679,5.3843237967,12.065601501,10.414932891,3.1048290507,7.3101038408,3.9301633553,2.1812406622,1.7489226931,7.2315005737,0.6681277704,0.0393016336,1.0218424724,5.5022286974,0,57.576893155,71.548623883,42.268906886,41.14881033,1.1200965563,4.1659731566,25.11374384,2.1222882118,57.557242338,28.238223708,236.59583399,15.150779735,48.714374789,63.197026753,109.53365271,47.967643751,1.1790490066,0.1179049007,24.367012803,4.9323550109,17.37132203,11.515378631,5.2860697128,0.4323179691,5.620133598,0.176857351,455.54523451,139.54044993,1.0218424724,63.924106974,3.4781945694,8.1354381454,62.980867768,0,0,0,0,0,0,0,0,0,5.9738483,0,44.607354082,9.137629801,13.952079911,0.2358098013,1.0611441059,0.0786032671,4.2838780572,8.2926446796,80.312888165,1.1790490066,40.480682559,6.4258170859,32.227339513,0.0589524503,71.273512448,4.2642272405,48.792978056,18.078751434,0.1375557174,4.8734025605,369.73011765
JUN19,0.0982540839,0.0982540839,0.0393016336,0,0.0393016336,0.0196508168,0,34.939152228,2.0043833112,16.054717306,4.4214337747,12.458617836,10.218424724,3.8122584546,6.4061662691,3.8712109049,1.9847324944,1.8864784105,7.5655644589,0.3733655188,0.176857351,0.9825408388,6.0328007503,0,56.790860484,66.753824589,40.65753991,39.655348255,1.0021916556,2.4367012803,23.659583399,2.2205422957,56.437145782,24.877934039,223.70489818,13.008840706,47.987294568,62.410994082,100.29776883,50.070281146,1.9061292273,0.1965081678,22.775296644,3.5371470197,21.655200088,12.989189889,5.4236254303,0.8646359382,6.6026744369,0.0982540839,437.05381592,142.05575448,1.0414932891,64.631536377,2.6921618984,9.2948363352,64.395726576,0.1375557174,0,0,0.0589524503,0,0,0,0,0.0786032671,6.1900072846,0,44.175036113,9.7271543043,13.77522256,0.3144130684,1.1200965563,0.0393016336,3.517496203,8.783915099,81.216825737,1.2183506401,37.493758409,6.5240711698,35.980645518,0,68.168683397,3.5567978365,47.967643751,16.64424181,0,7.467310375,372.91354997
JUL19,0.0982540839,0.1375557174,0.0786032671,0,0,0.0393016336,0.0196508168,34.919501412,1.5131128918,16.09401894,5.2664188961,12.045950684,9.6485510372,3.6550519204,5.9934991168,3.9694649888,1.8668275938,2.1026373951,7.9389299777,0.7074294039,0.176857351,1.316604724,5.7380384987,0,56.712257217,64.847695362,37.474107593,36.275407769,1.1986998234,3.3013372184,24.072250551,1.8078751434,56.220986797,23.580980132,220.61971995,14.207540529,48.124850285,57.183876819,101.10345231,43.703416511,2.1615898454,0.4716196026,23.541678498,3.9498141721,13.578714392,12.792681721,5.36467298,0.6877785872,6.6419760704,0.0982540839,423.57335561,176.89665262,1.2380014569,70.683987945,2.7118127151,30.812480705,71.450369799,0.0589524503,0,0,0.0196508168,0,0,0,0.0196508168,0.0196508168,5.5022286974,0,46.238371875,9.9433132888,13.264301324,0.2358098013,1.139747373,0.0393016336,4.0677190727,7.7817234434,79.389299777,0.9039375717,39.969761323,6.6223252536,31.893275628,0.0196508168,70.290971609,3.7336551875,48.871581323,17.646433465,0.0393016336,6.327563002,407.93130546
AUG19,0.0393016336,0.1375557174,0.1179049007,0,0,0.0196508168,0,39.281982736,1.5131128918,18.373513686,5.5415303309,13.853825827,10.493536159,3.5764486533,6.9170875053,4.0480682559,2.1026373951,1.9454308609,6.7991826046,0.3733655188,0.2161589845,1.0611441059,5.1485139954,0,60.799627106,62.352041631,37.631314127,36.511217571,1.1200965563,3.0851782339,21.635549271,2.4367012803,58.087814391,23.070058895,217.67209743,14.109286445,48.537517438,53.961142868,101.06415068,48.734025605,1.7292718763,0.2554606181,26.037332229,3.9301633553,16.781797527,12.969539072,5.7576893155,1.0218424724,6.0328007503,0.1572065342,425.32227831,163.27863659,1.0218424724,72.354307371,2.8297176158,15.936812406,71.13595673,0.0196508168,0,0,0,0,0,0,0,0.0196508168,6.8777858717,0,52.526633243,10.041567373,14.011032362,0.1572065342,1.139747373,0.0393016336,3.7926076378,8.8821691829,91.98547333,1.7489226931,44.548401632,5.8755942161,39.812554789,0.0589524503,78.190599953,3.5764486533,55.395652493,19.198847991,0.0196508168,6.9563891388,423.94672113
SEP19,0.1375557174,0.1375557174,0.0589524503,0,0,0.0786032671,0,40.028713773,1.3952079911,19.277451258,5.3057205296,14.050333995,9.9629641056,2.98692415,6.9760399556,4.5000370418,2.456352097,2.0436849447,6.6419760704,0.4716196026,0.1375557174,0.9039375717,5.1288631786,0,61.408802426,63.314931653,35.725184899,34.722993244,1.0021916556,3.6354011036,23.95434565,3.6550519204,61.56600896,23.659583399,217.5148909,13.932429094,49.461105826,54.275555936,99.845800041,56.378193331,1.7292718763,0.3144130684,28.356128608,4.4607354082,21.51764437,10.984806578,4.5589894921,0.7074294039,5.5808319645,0.1375557174,437.07346674,133.74345898,0.8449851214,61.094389358,2.0436849447,11.574331081,58.186068475,0.176857351,0,0.0196508168,0.1375557174,0,0,0,0,0.0196508168,5.4039746135,0,52.762443045,11.004457395,14.738112582,0.1965081678,1.1790490066,0.0196508168,4.2838780572,9.0590265339,81.19717492,1.4541604415,37.906425562,6.6223252536,35.214263663,0.0982540839,63.373884104,3.6550519204,43.58551161,16.09401894,0.0393016336,9.2948363352,371.79345341
OCT19,0.1572065342,0.0982540839,0,0,0,0.0982540839,0,41.75798565,1.7292718763,20.024182295,5.8362925826,14.168238896,11.9476966,4.6965452096,7.2511513905,4.2445764237,2.1419390286,2.1026373951,8.3712479467,0.6288261368,0.1965081678,1.1986998234,6.3472138188,0,66.576967238,73.592308828,44.076782029,42.858431389,1.2183506401,3.7533060043,25.762220794,2.3973996467,66.714522956,27.373587769,245.5173048,16.231574657,52.074664457,58.166417658,119.04464803,49.382502559,2.0829865783,0.2161589845,27.963112273,3.8515600882,15.268684635,12.694427638,5.620133598,0.8449851214,6.1114040175,0.1179049007,477.6720542,145.90731456,1.3755571743,65.338965781,3.163781501,12.419316203,63.609693905,0.1179049007,0,0,0.0589524503,0,0.0196508168,0,0,0.0393016336,5.187815629,0,53.941492051,11.672585165,13.676968476,0.3930163355,1.0414932891,0.1179049007,4.2445764237,7.8799775273,84.773623573,1.1593981898,41.286366047,7.3297546576,34.998104679,0.2751114349,74.437293949,4.2249256069,51.603044855,18.550371037,0.0589524503,7.9782316112,397.96834136
NOV19,0.0982540839,0.0589524503,0.0589524503,0,0,0,0,43.939226312,1.493462075,20.653008432,6.327563002,15.465192803,10.709695143,4.0677190727,6.6419760704,4.7947992934,2.4170504635,2.3777488299,7.3101038408,0.6091753201,0.2358098013,1.3559063576,5.1092123619,0,66.911031124,73.651261278,43.172844458,42.052747901,1.1200965563,4.1463223398,26.33209448,3.5764486533,67.657762161,25.742569977,241.62644308,17.076559779,51.013520351,53.528824899,120.00753805,60.249404236,1.5131128918,0.2751114349,24.740378321,3.517496203,30.203305385,12.694427638,6.5240711698,0.7270802207,5.4039746135,0.0393016336,485.19831703,149.48376322,1.1200965563,67.402301543,3.8122584546,13.912778278,63.236328386,0.0589524503,0,0,0.0393016336,0,0,0,0.0196508168,0,5.4236254303,0,57.36073417,13.008840706,15.425891169,0.1375557174,0.8449851214,0.0196508168,4.1856239734,10.23807554,90.865376774,0.9432392053,43.899924678,5.796990949,40.225221941,0,73.002784324,4.5982911257,49.539709093,18.746879205,0.1179049007,5.8952450329,410.52521328
DEC19,0.0589524503,0.0589524503,0.0196508168,0.0196508168,0,0.0196508168,0,43.290749358,1.8864784105,21.242532935,6.2686105517,13.893127461,11.692235982,3.7533060043,7.9389299777,4.8734025605,2.3187963796,2.5546061809,7.7031201763,0.5109212362,0.176857351,0.7663818543,6.2489597349,0,67.677412978,74.162182514,47.653230683,46.218721058,1.4345096247,4.2642272405,22.244724591,2.5349553642,66.537665605,31.775370727,248.05226017,16.251225474,51.799553023,60.328007503,119.67347417,43.52655916,1.5720653421,0.0589524503,24.367012803,4.126671523,13.401857041,13.008840706,5.4825778806,0.6484769536,6.681277704,0.1965081678,479.59783424,140.2085777,1.5917161589,58.775592978,2.5153045474,20.613706798,56.712257217,0.1375557174,0,0,0.0982540839,0,0,0,0,0.0393016336,5.9738483,0,61.428453243,10.690044326,13.146396423,0.176857351,1.2183506401,0.0982540839,3.9301633553,7.7227709931,85.854418496,1.3362555408,42.092049535,5.4629270638,36.963186356,0.1179049007,73.140340042,4.3231796908,50.993869535,17.783989183,0.0393016336,6.7598809711,397.45742012
JAN20,0.05807636,0.1161527199,0.0774351466,0,0.0193587867,0.0193587867,0,41.853696744,1.7229320121,19.84275632,7.0659571284,13.222051284,10.976432032,3.9491924773,7.0272395551,4.9752081699,2.2262604651,2.7489477048,7.4918504348,0.5420460263,0.1161527199,0.6581987462,6.1754529424,0,65.471416461,83.900981355,49.248753246,48.06786726,1.1808859858,5.6527657027,28.999462406,2.342413185,68.239722953,31.225722872,267.65458427,19.49429816,56.237275228,67.581524206,124.34148667,60.844666451,1.2970387058,0.2129466532,34.206976016,4.85905545,20.268649626,14.22870819,6.698140182,0.7937102528,6.4658347422,0.2710230131,528.43679927,126.99364044,0.8130690394,59.547627745,2.8651004247,6.6013462487,57.166496987,0.1161527199,0,0,0.1161527199,0,0,0,0,0,5.0332845298,0,58.695841133,11.150661112,13.086539778,0.2516642265,1.1228096259,0.0387175733,3.7749633974,7.8983849545,89.689258564,0.9872981193,41.931131891,7.1821098483,39.588718706,0.0193587867,71.72430455,4.355726997,49.326188392,18.003671587,0.0387175733,5.8850711426,382.39411276
FEB20,0.1548702932,0.0967939333,0.05807636,0,0.0193587867,0.0193587867,0,40.653451972,1.5874205056,19.474939373,6.1173765824,13.473715511,13.222051284,4.3363682103,8.8856830738,4.297650637,2.3811307583,1.9165198787,7.3176213549,0.5807635996,0.1548702932,1.4131914257,5.1687960364,0,65.742439474,88.411578645,57.573031507,56.605092174,0.9679393327,4.7041851567,26.134361982,1.8584435187,58.715199919,31.825845258,239.81664906,15.370876603,50.081181072,61.386712477,112.97787891,58.115077533,6.4077583822,0.1935878665,25.147063863,4.5686736502,21.797993772,12.021806512,5.304307543,0.8324278261,5.7108420627,0.1742290799,490.76460045,118.43705674,0.890504186,54.340114136,2.4198483317,8.2468431143,52.539746977,0.1161527199,0,0,0.05807636,0,0,0,0.0193587867,0.0387175733,4.1040627705,0,56.392145521,9.9504163397,11.866936218,0.3290993731,0.8711453994,0,3.3684288777,7.2982625683,81.248827583,1.0840920526,38.156168493,5.9237887159,36.084778322,0.0193587867,55.521000121,4.297650637,35.987984388,15.196647523,0.0387175733,5.6527657027,343.30872251
MAR20,0.0774351466,0.1548702932,0.05807636,0,0,0.0967939333,0,42.395742771,1.4325502123,19.20391636,7.0078807685,14.75139543,9.8536224065,3.4845815976,6.3690408089,4.4525209302,2.3036956117,2.1488253185,8.0338964611,0.6194811729,0.1355115066,1.3163974924,5.9625062892,0,64.968088008,90.289380951,53.856144469,52.191288817,1.6648556522,6.0786590091,30.354577472,2.342413185,61.77388821,33.103525177,233.02171494,14.80947179,46.848263701,66.284485501,105.07949395,40.401787745,1.5293441456,0.1355115066,19.26199272,3.9104749039,15.564464469,14.151273043,5.9818650758,0.6388399596,7.3756977149,0.1548702932,475.08398326,122.75406617,1.1034508392,54.088449909,2.7683064914,10.06656906,54.727289869,0.0967939333,0,0.0193587867,0.0774351466,0,0,0,0,0,4.0266276239,0,56.895473974,11.557195632,12.834875551,0.2710230131,0.8711453994,0,4.0266276239,7.6660795147,77.086688453,0.7356338928,38.620779373,5.0913608898,32.638914297,0.05807636,59.915444692,5.3623839029,37.343099454,17.151884975,0.05807636,6.8142929019,352.03953529
APR20,0.05807636,0.0193587867,0,0,0.0193587867,0,0,31.729051325,1.451908999,12.873593124,6.640063822,10.763485379,8.8856830738,3.0393295046,5.8463535693,2.6134361982,1.393832639,1.2196035592,7.7628734479,0.5614048129,0.0967939333,0.9679393327,6.1367353691,0,51.068479191,56.585733387,29.928684166,28.999462406,0.9292217594,3.3684288777,23.288620344,1.955237452,46.654675834,21.101077452,147.86241246,12.776799191,25.998850475,44.350980222,64.735782568,42.492536704,2.1681841052,0.05807636,14.46101363,3.407146451,22.398116158,12.641287685,5.749559636,0.6581987462,6.1173765824,0.1161527199,329.29296097,150.86302439,1.006656906,68.297799312,2.5553598382,14.209349403,64.793858928,0.1355115066,0,0,0.1161527199,0,0,0,0.0193587867,0,3.0199707179,0,55.230618322,10.453744793,13.067180991,0.2129466532,1.1228096259,0.0387175733,3.5039403842,8.1887667543,56.140481294,0.7937102528,30.567524125,3.9685512639,20.810695652,0.0967939333,49.500417472,5.2268723964,28.612286673,15.641899616,0.0193587867,5.749559636,344.25730305
MAY20,0.1548702932,0.1355115066,0.05807636,0.0193587867,0.0193587867,0.0387175733,0,34.710304469,1.2583211325,14.654601496,6.7755753286,12.021806512,11.382966552,4.0653451972,7.3176213549,2.6521537715,1.393832639,1.2583211325,7.0465983418,0.4646108797,0.05807636,1.1228096259,5.4011014762,0,56.082404934,46.344935248,25.011552356,24.256559676,0.7549926795,2.5553598382,18.778023054,1.5293441456,46.712752194,20.326725986,136.44072833,11.247455046,30.683676845,36.897847361,57.61174908,48.880936299,1.8197259454,0.0387175733,15.932281416,2.8651004247,28.22511094,11.653989565,4.4718797169,0.3678169464,6.698140182,0.1161527199,311.88941177,197.05308934,1.4906265723,90.657197897,2.7876652781,16.977655895,85.139943701,0.2903817998,0,0.0193587867,0.2129466532,0,0,0,0,0.05807636,3.0780470779,0,54.882160162,9.8536224065,16.532403802,0.4065345197,1.2196035592,0.0774351466,4.5299560768,10.2988745,61.251200971,0.6581987462,32.735708231,4.297650637,23.559643357,0.0193587867,63.419385076,4.4912385035,41.369727078,17.500343134,0.05807636,6.8723692619,413.25201869
JUN20,0.05807636,0.1935878665,0.0387175733,0,0.0193587867,0.1355115066,0,37.188229161,1.2583211325,16.164586855,5.3817426896,14.383578483,12.118600445,4.2589330637,7.8596673812,3.0393295046,1.6454968655,1.393832639,8.7114539939,0.6001223862,0.0193587867,1.3357562791,6.756216542,0,61.309277331,44.854308675,27.102301314,26.037568049,1.0647332659,2.2262604651,15.525746896,1.4906265723,50.390921658,18.62315276,136.28585804,10.802202952,32.213020991,33.335830617,59.934803478,41.718185238,1.5487029323,0.0193587867,18.79738184,4.1621391304,17.190602548,10.608615086,3.8330397573,0.6581987462,6.0786590091,0.0387175733,303.97166803,178.120196,1.0647332659,78.596673812,2.8070240647,18.139183094,77.512581759,0.0193587867,0,0,0.0193587867,0,0,0,0,0,3.9685512639,0,57.360084853,9.156706087,14.499731203,0.2516642265,1.1615271992,0,4.2008567037,8.8856830738,61.59965913,0.5614048129,31.322516805,4.74290273,24.972834783,0.0967939333,63.961431102,4.2589330637,43.692781476,15.874205056,0.1355115066,12.563852538,401.34636489
JUL20,0,0.0967939333,0.0387175733,0,0,0.05807636,0,42.763559717,1.897161092,19.533015733,5.9625062892,15.370876603,13.241410071,4.9558493832,8.2855606876,3.349070091,1.4325502123,1.9165198787,7.8790261679,0.6388399596,0.1548702932,1.0840920526,6.0012238625,0,67.32985998,37.420534601,21.914146491,20.907489585,1.006656906,1.6842144388,13.82217367,1.7422907988,51.320143418,18.100465521,135.33727749,9.6793933266,31.051493792,32.019433124,62.58695725,51.223349484,1.6067792922,0.0967939333,17.442266775,3.7749633974,28.302546087,8.6146600607,3.1361234378,0.3484581598,5.0332845298,0.0967939333,303.75872138,180.05607466,1.4712677856,78.983849545,2.7295889181,21.430176825,75.441191588,0.3097405865,0,0.0387175733,0.2129466532,0,0,0,0.0193587867,0.0387175733,7.2982625683,0,59.605704105,8.0726140344,14.69331907,0.2710230131,0.9872981193,0.05807636,4.1234215571,9.2535000202,80.126017958,0.8130690394,36.142854682,5.4398190495,37.730275187,0.05807636,61.522223984,3.852398544,42.937788797,14.480372417,0.2516642265,5.749559636,417.49159296
AUG20,0.05807636,0.2129466532,0.1161527199,0,0.0193587867,0.0774351466,0,48.106584833,1.9358786653,22.281963438,7.143392275,16.745350455,11.615271992,3.8330397573,7.7822322346,3.6781694641,1.6261380789,2.0520313852,8.4597897674,0.5226872396,0.0774351466,1.4712677856,6.3883995956,0,72.13083907,52.152571244,31.245081658,29.831890233,1.4131914257,3.6007343175,17.306755268,2.4392071183,56.818038827,21.836711345,144.91987689,10.2988745,28.5735691,38.388473933,67.658959353,37.575404894,1.5293441456,0.0193587867,16.919579535,3.3297113044,15.777411122,8.4404309808,3.290993731,1.0453744793,4.0847039838,0.0193587867,324.18224129,158.64525662,1.9358786653,66.903966673,3.0199707179,23.617719717,63.167720849,0.0774351466,0,0,0.05807636,0,0,0,0.0193587867,0,6.1560941557,0,57.514955147,8.3823546208,13.493074297,0.2129466532,1.006656906,0.0387175733,3.9298336906,8.3049194742,79.835636158,1.1421684125,36.801053428,3.9491924773,37.94322184,0.0193587867,65.761798261,4.4138033569,46.209423741,15.04177723,0.0967939333,6.7174989687,396.60346216
SEP20,0.1548702932,0.1548702932,0.0967939333,0,0.0193587867,0.0387175733,0,46.596599474,2.0326725986,21.236588959,6.4658347422,16.861503175,13.357562791,4.2782918504,9.0792709404,3.8330397573,1.7616495854,2.0713901719,9.7955460465,0.5226872396,0.2516642265,1.3163974924,7.704797088,0,73.892488655,51.223349484,31.032135005,30.006119312,1.0260156926,3.9104749039,16.280739575,1.8584435187,58.618405986,22.378757371,157.3675767,10.415027219,30.393295046,39.995253226,76.564001213,36.878488574,1.6067792922,0.0967939333,17.539060708,3.0974058645,14.538448777,7.704797088,2.8263828514,0.4065345197,4.3750857836,0.0967939333,336.02981873,124.86417391,1.8390847321,51.533090071,2.458565905,18.371488534,50.661944671,0.0193587867,0,0,0,0.0193587867,0,0,0,0,5.5559717695,0,58.715199919,8.653377634,11.847577432,0.2323054398,1.0840920526,0.0967939333,3.2329173711,7.201468635,72.730961456,1.2196035592,32.85186095,3.7749633974,34.884533549,0.05807636,50.487715592,4.2202154904,33.471342123,12.699364044,0.0967939333,8.1113316077,341.04374447
OCT20,0.05807636,0.2129466532,0.1355115066,0,0,0.05807636,0.0193587867,48.745424793,2.1101077452,21.391459252,7.3563389282,17.887518868,12.312188311,4.6073912235,7.704797088,3.1941997978,1.451908999,1.7422907988,9.60195818,0.9872981193,0.0387175733,1.5680617189,7.0078807685,0,74.124794095,57.26329092,34.826457189,33.645571203,1.1808859858,3.6007343175,18.836099414,2.3811307583,55.830740708,23.579002144,166.81466459,11.712065925,31.032135005,41.892414318,82.178049343,39.859741719,1.2970387058,0.0967939333,19.455580586,3.2522761577,15.758052336,9.2341412336,4.1814979171,0.5226872396,4.5105972902,0.0193587867,354.96271207,128.77464882,0.6969163195,53.27538087,2.903817998,21.101077452,50.797456178,0.1742290799,0,0,0.1161527199,0,0,0.0387175733,0,0.0193587867,5.6527657027,0,61.309277331,8.4017134075,11.537836845,0.2516642265,0.8711453994,0.0193587867,3.4652228109,6.9304456218,74.724916481,1.2970387058,32.387250071,4.3170094237,36.723618281,0,61.870682144,4.85905545,42.221513691,14.790113003,0,7.4144152882,359.8604851
NOV20,0.05807636,0.2323054398,0.0774351466,0,0.0193587867,0.0774351466,0.05807636,49.539135046,1.7229320121,22.185169505,7.3950565015,18.235977027,13.376921577,4.3750857836,9.0018357937,2.7295889181,1.1034508392,1.6261380789,9.2341412336,0.7162751062,0.0193587867,1.5680617189,6.9304456218,0,75.170168574,57.456878787,37.014000081,35.871831668,1.1421684125,2.9618943579,17.480984348,1.897161092,57.050344267,22.320681011,161.70394491,11.983088938,30.664318059,39.414489626,79.642048291,35.813755308,1.006656906,0.1548702932,17.461625561,3.5039403842,13.686662164,8.4791485541,3.1167646512,0.4646108797,4.85905545,0.0387175733,344.72191393,130.43950447,1.2002447725,54.011014762,3.8911161173,15.525746896,55.811381921,0.1742290799,0,0.0387175733,0.05807636,0,0.05807636,0,0.0193587867,0,6.5432698888,0.0193587867,61.231842184,8.0338964611,12.951028271,0.2323054398,1.2389623458,0.05807636,3.4458640243,7.9758201011,76.69951272,1.2196035592,32.213020991,3.8717573306,39.395130839,0.0193587867,63.206438423,4.9752081699,42.473177917,15.719334762,0.0387175733,7.7435146613,367.06195373
